,stock,tradeDate,rets,factor
12477,600085.XSHG,2015-07-31,0,0.4135193399082
12478,600104.XSHG,2015-07-31,1,0.4240367716492582
12480,600111.XSHG,2015-07-31,1,0.41398694766578575
12481,600115.XSHG,2015-07-31,0,0.41300110641795734
12483,600143.XSHG,2015-07-31,0,0.4200271651060661
12484,600150.XSHG,2015-07-31,1,0.4136285285122815
12485,600161.XSHG,2015-07-31,1,0.4152104591400852
12486,600176.XSHG,2015-07-31,0,0.4154969200622724
12488,600196.XSHG,2015-07-31,1,0.42245289906221756
12489,600276.XSHG,2015-07-31,1,0.42599830296014296
12490,600309.XSHG,2015-07-31,1,0.41709533457811854
12491,600332.XSHG,2015-07-31,1,0.4125651248276257
12493,600352.XSHG,2015-07-31,0,0.41618927826727337
12494,600362.XSHG,2015-07-31,1,0.411532535120481
12495,600383.XSHG,2015-07-31,1,0.42231142995444765
12496,600406.XSHG,2015-07-31,1,0.4176159562049518
12497,600426.XSHG,2015-07-31,0,0.4199671048708789
12498,600436.XSHG,2015-07-31,0,0.42491808603417586
12499,600438.XSHG,2015-07-31,1,0.41969753912581986
12500,600489.XSHG,2015-07-31,1,0.41299650841431995
12501,600519.XSHG,2015-07-31,1,0.41754900579579374
12502,600547.XSHG,2015-07-31,1,0.42170982293958026
12503,600570.XSHG,2015-07-31,0,0.4148262215707218
12504,600584.XSHG,2015-07-31,0,0.4182108491660062
12505,600585.XSHG,2015-07-31,1,0.4119241404547982
12506,600588.XSHG,2015-07-31,0,0.4147364770364295
12507,600600.XSHG,2015-07-31,1,0.4175549660038273
12509,600655.XSHG,2015-07-31,1,0.41768260782104943
12510,600660.XSHG,2015-07-31,1,0.4147795560010606
12511,600690.XSHG,2015-07-31,1,0.4142844408890259
12512,600741.XSHG,2015-07-31,0,0.42209271968699114
12516,600795.XSHG,2015-07-31,0,0.418570172820257
12517,600809.XSHG,2015-07-31,0,0.4219345226940904
12519,600845.XSHG,2015-07-31,0,0.40974106238422253
12520,600848.XSHG,2015-07-31,0,0.41670125244113665
12523,600887.XSHG,2015-07-31,1,0.42212348219055684
12524,600893.XSHG,2015-07-31,1,0.4085006562034788
12528,601006.XSHG,2015-07-31,1,0.4188232628037696
12530,601012.XSHG,2015-07-31,0,0.4118744840112136
12531,601021.XSHG,2015-07-31,1,0.41871928797514857
12532,601088.XSHG,2015-07-31,1,0.4072342006763299
12533,601100.XSHG,2015-07-31,1,0.41258063239275156
12534,601111.XSHG,2015-07-31,0,0.41374469851883144
12537,601186.XSHG,2015-07-31,0,0.4198570949018265
12540,601225.XSHG,2015-07-31,0,0.42010802506239153
12541,601231.XSHG,2015-07-31,0,0.4200556726101418
12542,601238.XSHG,2015-07-31,1,0.41479978759537095
12549,601390.XSHG,2015-07-31,1,0.41109316909807636
12551,601600.XSHG,2015-07-31,0,0.4140012272884917
12553,601607.XSHG,2015-07-31,1,0.42860887071138676
12554,601618.XSHG,2015-07-31,1,0.42015662501465
12556,601633.XSHG,2015-07-31,0,0.4228076276651135
12557,601668.XSHG,2015-07-31,1,0.41351792975457563
12558,601669.XSHG,2015-07-31,0,0.41803515616209325
12560,601766.XSHG,2015-07-31,0,0.41575429378123324
12562,601799.XSHG,2015-07-31,0,0.4099540049499413
12563,601800.XSHG,2015-07-31,0,0.41577991715501844
12564,601808.XSHG,2015-07-31,0,0.4221908395307221
12566,601857.XSHG,2015-07-31,0,0.41671102317826597
12568,601888.XSHG,2015-07-31,0,0.42116374313867555
12569,601898.XSHG,2015-07-31,0,0.4209728501878506
12570,601899.XSHG,2015-07-31,1,0.4149535387470576
12572,601919.XSHG,2015-07-31,1,0.4076027471241769
12577,601989.XSHG,2015-07-31,1,0.41964113929501423
12579,603019.XSHG,2015-07-31,0,0.4139076391487011
12580,603288.XSHG,2015-07-31,1,0.42139447357117304
12584,603806.XSHG,2015-07-31,0,0.41824520056820874
12585,603899.XSHG,2015-07-31,1,0.4235762340963459
12587,603993.XSHG,2015-07-31,0,0.4215440018837406
12589,000002.XSHE,2015-08-31,0,0.42227474833501033
12590,000063.XSHE,2015-08-31,0,0.42052971013213514
12592,000069.XSHE,2015-08-31,0,0.43425154692170614
12593,000100.XSHE,2015-08-31,0,0.4186323330623093
12594,000157.XSHE,2015-08-31,0,0.41909346826825083
12597,000333.XSHE,2015-08-31,0,0.4082285111942651
12598,000338.XSHE,2015-08-31,0,0.42279642698768555
12599,000425.XSHE,2015-08-31,0,0.42142361107234966
12600,000538.XSHE,2015-08-31,0,0.4238972625516232
12601,000568.XSHE,2015-08-31,0,0.427710361358215
12602,000596.XSHE,2015-08-31,0,0.41196323279132263
12603,000625.XSHE,2015-08-31,1,0.41823568769389563
12604,000651.XSHE,2015-08-31,0,0.41220464382830874
12605,000661.XSHE,2015-08-31,1,0.4275232460323495
12606,000703.XSHE,2015-08-31,0,0.417491822902255
12608,000725.XSHE,2015-08-31,0,0.41319890757719857
12609,000768.XSHE,2015-08-31,0,0.41220572236180864
12613,000800.XSHE,2015-08-31,0,0.4369867526649336
12616,000895.XSHE,2015-08-31,1,0.42392613666473034
12617,000938.XSHE,2015-08-31,1,0.42803604261534
12618,000963.XSHE,2015-08-31,0,0.4253744973372389
12619,000977.XSHE,2015-08-31,1,0.4309867962517114
12621,002007.XSHE,2015-08-31,0,0.4352866216148035
12622,002008.XSHE,2015-08-31,0,0.42196958261633966
12623,002024.XSHE,2015-08-31,0,0.43555151688591964
12625,002032.XSHE,2015-08-31,0,0.4220297896812413
12627,002049.XSHE,2015-08-31,0,0.42232913212176
12628,002050.XSHE,2015-08-31,1,0.4378049910438773
12629,002064.XSHE,2015-08-31,0,0.42380128907041026
12631,002129.XSHE,2015-08-31,0,0.4271121082079522
12633,002157.XSHE,2015-08-31,0,0.4263913133454398
12634,002179.XSHE,2015-08-31,0,0.43175899015689084
12635,002202.XSHE,2015-08-31,0,0.420508310442356
12636,002230.XSHE,2015-08-31,1,0.41107877245721797
12637,002236.XSHE,2015-08-31,0,0.42684020104804715
12638,002241.XSHE,2015-08-31,1,0.41632515690865557
12639,002252.XSHE,2015-08-31,1,0.42642332110192754
12640,002271.XSHE,2015-08-31,1,0.4363891749120154
12641,002304.XSHE,2015-08-31,1,0.43752893861544895
12642,002311.XSHE,2015-08-31,0,0.4156943966909792
12649,002460.XSHE,2015-08-31,1,0.42437325930136055
12650,002466.XSHE,2015-08-31,1,0.42442533354230866
12651,002475.XSHE,2015-08-31,1,0.41450571790362717
12652,002493.XSHE,2015-08-31,0,0.42913384582333036
12653,002555.XSHE,2015-08-31,1,0.42083970440069723
12654,002568.XSHE,2015-08-31,0,0.4269417314756964
12655,002594.XSHE,2015-08-31,1,0.4286379331751172
12656,002600.XSHE,2015-08-31,1,0.4289086606052694
12657,002601.XSHE,2015-08-31,0,0.42579614446831404
12659,002607.XSHE,2015-08-31,1,0.420741521646895
12661,002709.XSHE,2015-08-31,1,0.42171670324694505
12662,002714.XSHE,2015-08-31,0,0.42466914771009995
12664,300003.XSHE,2015-08-31,1,0.42664226251272847
12665,300014.XSHE,2015-08-31,0,0.41758996435276763
12666,300015.XSHE,2015-08-31,1,0.41665887383590156
12670,300124.XSHE,2015-08-31,0,0.4241711432173697
12672,300144.XSHE,2015-08-31,1,0.42538845436640355
12673,300274.XSHE,2015-08-31,1,0.4056913011231849
12675,300347.XSHE,2015-08-31,1,0.4389318777341457
12676,300408.XSHE,2015-08-31,1,0.4186577812631149
12677,300413.XSHE,2015-08-31,1,0.4248664616073849
12681,600009.XSHG,2015-08-31,1,0.4387027941988062
12682,600010.XSHG,2015-08-31,0,0.42520202718175126
12683,600011.XSHG,2015-08-31,0,0.4116526001934323
12686,600018.XSHG,2015-08-31,0,0.4155606126147723
12687,600019.XSHG,2015-08-31,1,0.4255199745889124
12688,600028.XSHG,2015-08-31,1,0.4300332774754041
12689,600029.XSHG,2015-08-31,0,0.41929640167193816
12691,600031.XSHG,2015-08-31,0,0.42901162379579455
12693,600048.XSHG,2015-08-31,0,0.4293713795632021
12694,600050.XSHG,2015-08-31,0,0.41618522022628995
12696,600079.XSHG,2015-08-31,0,0.4194698268383168
12697,600085.XSHG,2015-08-31,0,0.4158417970924188
12698,600104.XSHG,2015-08-31,1,0.4176281702445313
12700,600111.XSHG,2015-08-31,0,0.4166190754118397
12701,600115.XSHG,2015-08-31,0,0.4260381453699686
12703,600143.XSHG,2015-08-31,0,0.4204899184043969
12704,600150.XSHG,2015-08-31,0,0.42420321701003116
12705,600161.XSHG,2015-08-31,0,0.4265270832674865
12706,600176.XSHG,2015-08-31,0,0.43328819400433277
12707,600183.XSHG,2015-08-31,0,0.41699097360490506
12708,600196.XSHG,2015-08-31,1,0.42820879022586283
12709,600276.XSHG,2015-08-31,1,0.43428274673034556
12710,600309.XSHG,2015-08-31,0,0.42273029662376904
12711,600332.XSHG,2015-08-31,0,0.4171948505936062
12713,600352.XSHG,2015-08-31,0,0.425294055851973
12714,600362.XSHG,2015-08-31,0,0.42082930640826804
12715,600383.XSHG,2015-08-31,1,0.4358251727479291
12716,600406.XSHG,2015-08-31,0,0.4281843579039222
12717,600426.XSHG,2015-08-31,0,0.4154873644921117
12718,600436.XSHG,2015-08-31,0,0.41651477811805776
12719,600438.XSHG,2015-08-31,1,0.42860774993639744
12720,600489.XSHG,2015-08-31,1,0.42989997183791445
12721,600519.XSHG,2015-08-31,1,0.43709324303924424
12722,600547.XSHG,2015-08-31,1,0.4304099331720392
12723,600570.XSHG,2015-08-31,0,0.4309881914135836
12724,600584.XSHG,2015-08-31,0,0.4383193282904215
12725,600585.XSHG,2015-08-31,0,0.42897913107969926
12726,600588.XSHG,2015-08-31,0,0.4234628989312947
12727,600600.XSHG,2015-08-31,0,0.4363951087031043
12728,600606.XSHG,2015-08-31,0,0.42252629514703977
12729,600655.XSHG,2015-08-31,1,0.42169112540094983
12730,600660.XSHG,2015-08-31,1,0.4291378849339529
12731,600690.XSHG,2015-08-31,0,0.43101649311211176
12732,600741.XSHG,2015-08-31,1,0.43902744786169956
12736,600795.XSHG,2015-08-31,0,0.42445057993634544
12737,600809.XSHG,2015-08-31,1,0.4285213241191873
12739,600845.XSHG,2015-08-31,1,0.4261205353030792
12740,600848.XSHG,2015-08-31,1,0.41898439715617286
12743,600887.XSHG,2015-08-31,0,0.4318062886724867
12744,600893.XSHG,2015-08-31,0,0.42969610939411074
12748,601006.XSHG,2015-08-31,0,0.4130484196574537
12750,601012.XSHG,2015-08-31,0,0.4298222906841422
12751,601021.XSHG,2015-08-31,1,0.4277055626632992
12752,601088.XSHG,2015-08-31,0,0.40274637705337735
12754,601111.XSHG,2015-08-31,1,0.4355619965466048
12757,601186.XSHG,2015-08-31,1,0.4142048118121648
12760,601225.XSHG,2015-08-31,0,0.4237966384603742
12761,601231.XSHG,2015-08-31,0,0.41302852732255324
12762,601238.XSHG,2015-08-31,1,0.4211736922452785
12769,601390.XSHG,2015-08-31,0,0.4153817917604794
12771,601600.XSHG,2015-08-31,0,0.42235165584278994
12773,601607.XSHG,2015-08-31,0,0.4301039217667243
12776,601633.XSHG,2015-08-31,1,0.44001447702973334
12777,601668.XSHG,2015-08-31,0,0.413604267318624
12778,601669.XSHG,2015-08-31,0,0.41981822837166566
12780,601766.XSHG,2015-08-31,1,0.4171415422364725
12782,601799.XSHG,2015-08-31,1,0.4277907502984625
12783,601800.XSHG,2015-08-31,1,0.4090571379341466
12784,601808.XSHG,2015-08-31,0,0.4282930067367635
12786,601857.XSHG,2015-08-31,0,0.41554031688494986
12788,601888.XSHG,2015-08-31,1,0.42773177518085587
12789,601898.XSHG,2015-08-31,0,0.432276761517723
12790,601899.XSHG,2015-08-31,0,0.40955272662002346
12793,601933.XSHG,2015-08-31,1,0.4198282464568365
12797,601989.XSHG,2015-08-31,0,0.4198024475751408
12799,603019.XSHG,2015-08-31,1,0.4283700344363573
12800,603288.XSHG,2015-08-31,1,0.4287249287573486
12801,603338.XSHG,2015-08-31,1,0.42063472549159325
12802,603369.XSHG,2015-08-31,1,0.42815997789931964
12804,603806.XSHG,2015-08-31,1,0.4231436760421575
12805,603899.XSHG,2015-08-31,1,0.4266720510000757
12806,603939.XSHG,2015-08-31,1,0.4193493405899092
12807,603993.XSHG,2015-08-31,0,0.4246069772850096
12809,000002.XSHE,2015-09-30,0,0.4244728307914646
12810,000063.XSHE,2015-09-30,0,0.4271116250609188
12812,000069.XSHE,2015-09-30,1,0.42493222644178535
12813,000100.XSHE,2015-09-30,0,0.4259296773032796
12814,000157.XSHE,2015-09-30,0,0.4262185797219815
12817,000333.XSHE,2015-09-30,0,0.42500222185079756
12818,000338.XSHE,2015-09-30,0,0.42682740478241166
12819,000425.XSHE,2015-09-30,0,0.4258583501079839
12820,000538.XSHE,2015-09-30,0,0.42047209784267797
12821,000568.XSHE,2015-09-30,1,0.41871180076356884
12822,000596.XSHE,2015-09-30,0,0.425868843458442
12823,000625.XSHE,2015-09-30,0,0.42815676318251455
12824,000651.XSHE,2015-09-30,0,0.4276056611552846
12825,000661.XSHE,2015-09-30,1,0.4244242735606253
12826,000703.XSHE,2015-09-30,1,0.42356760903293766
12828,000725.XSHE,2015-09-30,0,0.4262318991474835
12829,000768.XSHE,2015-09-30,1,0.4253154210661127
12833,000800.XSHE,2015-09-30,1,0.428444738936387
12836,000895.XSHE,2015-09-30,0,0.4270564339584335
12838,000963.XSHE,2015-09-30,0,0.42549645988462825
12839,000977.XSHE,2015-09-30,1,0.42541871131449627
12841,002007.XSHE,2015-09-30,1,0.42142808602759974
12842,002008.XSHE,2015-09-30,1,0.42594819977362486
12843,002024.XSHE,2015-09-30,1,0.4286690971035664
12845,002032.XSHE,2015-09-30,1,0.4253099123314005
12847,002049.XSHE,2015-09-30,0,0.423249916844273
12848,002050.XSHE,2015-09-30,1,0.4194417569954483
12851,002129.XSHE,2015-09-30,1,0.42509723686503464
12853,002157.XSHE,2015-09-30,1,0.4246474057324694
12854,002179.XSHE,2015-09-30,0,0.42080910149627015
12855,002202.XSHE,2015-09-30,1,0.42856817495265714
12856,002230.XSHE,2015-09-30,1,0.42599289923506484
12857,002236.XSHE,2015-09-30,0,0.42243514393031645
12858,002241.XSHE,2015-09-30,0,0.4245007748565523
12859,002252.XSHE,2015-09-30,0,0.42824947344779263
12860,002271.XSHE,2015-09-30,0,0.4289877878697834
12861,002304.XSHE,2015-09-30,1,0.4297136144180877
12862,002311.XSHE,2015-09-30,1,0.4258060470329817
12865,002410.XSHE,2015-09-30,1,0.42667724430654763
12866,002414.XSHE,2015-09-30,0,0.4260746191008564
12867,002415.XSHE,2015-09-30,0,0.42633869947716124
12869,002460.XSHE,2015-09-30,1,0.4257883536050946
12870,002466.XSHE,2015-09-30,1,0.42888434616004845
12871,002475.XSHE,2015-09-30,0,0.42277676219580396
12872,002493.XSHE,2015-09-30,1,0.423313644270779
12873,002555.XSHE,2015-09-30,0,0.42752321948326555
12874,002568.XSHE,2015-09-30,0,0.42398982815164227
12875,002594.XSHE,2015-09-30,0,0.4256769444228034
12877,002601.XSHE,2015-09-30,1,0.42238110879999835
12879,002607.XSHE,2015-09-30,1,0.42737690546742846
12881,002709.XSHE,2015-09-30,1,0.42245193657981905
12882,002714.XSHE,2015-09-30,0,0.42535447141875554
12884,300003.XSHE,2015-09-30,1,0.42391338130098133
12885,300014.XSHE,2015-09-30,1,0.4281688952548563
12886,300015.XSHE,2015-09-30,1,0.4287283182753608
12890,300124.XSHE,2015-09-30,1,0.4275825324675136
12892,300144.XSHE,2015-09-30,0,0.42293903185197873
12893,300274.XSHE,2015-09-30,0,0.4243634617389439
12895,300347.XSHE,2015-09-30,0,0.42662504237247406
12896,300408.XSHE,2015-09-30,1,0.4294678841328879
12897,300413.XSHE,2015-09-30,1,0.42711985849074663
12901,600009.XSHG,2015-09-30,0,0.4276458944067012
12902,600010.XSHG,2015-09-30,0,0.42561375180352295
12903,600011.XSHG,2015-09-30,0,0.423132307582677
12906,600018.XSHG,2015-09-30,0,0.427202531566415
12907,600019.XSHG,2015-09-30,0,0.42558195744722255
12908,600028.XSHG,2015-09-30,0,0.4214234060361666
12909,600029.XSHG,2015-09-30,0,0.42103131226968943
12911,600031.XSHG,2015-09-30,0,0.42499268483573605
12913,600048.XSHG,2015-09-30,0,0.42223973586852914
12914,600050.XSHG,2015-09-30,0,0.4249875599677381
12916,600079.XSHG,2015-09-30,1,0.42401955841154276
12917,600085.XSHG,2015-09-30,0,0.4221480981535711
12918,600104.XSHG,2015-09-30,0,0.42841676829961767
12920,600111.XSHG,2015-09-30,1,0.42737683371970464
12921,600115.XSHG,2015-09-30,0,0.4263413062066925
12923,600143.XSHG,2015-09-30,1,0.42443502768009317
12924,600150.XSHG,2015-09-30,0,0.4240733546979428
12925,600161.XSHG,2015-09-30,0,0.42540170217399803
12926,600176.XSHG,2015-09-30,0,0.42158475295403086
12927,600183.XSHG,2015-09-30,0,0.4228706034237698
12928,600196.XSHG,2015-09-30,0,0.43038907749086824
12929,600276.XSHG,2015-09-30,0,0.42674593719732956
12930,600309.XSHG,2015-09-30,1,0.42902832812665354
12931,600332.XSHG,2015-09-30,1,0.4221562617705154
12933,600352.XSHG,2015-09-30,0,0.4225764924876664
12934,600362.XSHG,2015-09-30,0,0.4242434765335806
12935,600383.XSHG,2015-09-30,0,0.4273997110735022
12936,600406.XSHG,2015-09-30,1,0.4245515439871377
12937,600426.XSHG,2015-09-30,1,0.422791174393157
12938,600436.XSHG,2015-09-30,1,0.4239103912204124
12939,600438.XSHG,2015-09-30,0,0.4274396718370159
12940,600489.XSHG,2015-09-30,0,0.42845592364648133
12941,600519.XSHG,2015-09-30,0,0.42968129104438096
12943,600570.XSHG,2015-09-30,1,0.4279290272644043
12944,600584.XSHG,2015-09-30,0,0.4224983909021171
12945,600585.XSHG,2015-09-30,0,0.4269638694110582
12946,600588.XSHG,2015-09-30,1,0.4260280199882276
12947,600600.XSHG,2015-09-30,0,0.4217625200377834
12948,600606.XSHG,2015-09-30,1,0.42415455418741815
12949,600655.XSHG,2015-09-30,0,0.4291519116519304
12950,600660.XSHG,2015-09-30,0,0.4284430653102633
12951,600690.XSHG,2015-09-30,0,0.4270632241215588
12952,600741.XSHG,2015-09-30,0,0.4324109771645206
12956,600795.XSHG,2015-09-30,0,0.423806411994251
12957,600809.XSHG,2015-09-30,0,0.4261769784655762
12959,600845.XSHG,2015-09-30,1,0.42797115028436933
12961,600872.XSHG,2015-09-30,0,0.4240009742899374
12962,600886.XSHG,2015-09-30,0,0.4261669499255405
12963,600887.XSHG,2015-09-30,0,0.4261081347691063
12964,600893.XSHG,2015-09-30,1,0.4245095057486563
12968,601006.XSHG,2015-09-30,0,0.427073849154013
12970,601012.XSHG,2015-09-30,1,0.42331213995498185
12971,601021.XSHG,2015-09-30,0,0.42672897981556446
12972,601088.XSHG,2015-09-30,0,0.4209411377335321
12974,601111.XSHG,2015-09-30,1,0.4283438951374177
12977,601186.XSHG,2015-09-30,0,0.4261330328682834
12980,601225.XSHG,2015-09-30,0,0.42263629807801384
12981,601231.XSHG,2015-09-30,1,0.42112432587682025
12982,601238.XSHG,2015-09-30,1,0.428036705719854
12989,601390.XSHG,2015-09-30,0,0.4231308909663917
12991,601600.XSHG,2015-09-30,0,0.42492925042373375
12993,601607.XSHG,2015-09-30,0,0.4225133174448299
12996,601633.XSHG,2015-09-30,0,0.4286644785011459
12997,601668.XSHG,2015-09-30,0,0.4307242827164426
12998,601669.XSHG,2015-09-30,1,0.42285870995060176
13000,601766.XSHG,2015-09-30,0,0.4246144122818606
13002,601799.XSHG,2015-09-30,1,0.4298370842315399
13003,601800.XSHG,2015-09-30,1,0.42523341476957777
13004,601808.XSHG,2015-09-30,0,0.42642633825458104
13006,601857.XSHG,2015-09-30,0,0.424078240178076
13008,601888.XSHG,2015-09-30,0,0.4283765939405237
13009,601898.XSHG,2015-09-30,0,0.425890632395481
13010,601899.XSHG,2015-09-30,0,0.4244509753774039
13013,601933.XSHG,2015-09-30,0,0.4292070853667447
13015,601985.XSHG,2015-09-30,0,0.42611728597499393
13017,601989.XSHG,2015-09-30,0,0.42349054515074985
13019,603019.XSHG,2015-09-30,1,0.42406049358818
13020,603288.XSHG,2015-09-30,0,0.4284639336159544
13021,603338.XSHG,2015-09-30,1,0.4246536594788217
13024,603806.XSHG,2015-09-30,1,0.4294427082571974
13025,603899.XSHG,2015-09-30,1,0.4286902570955422
13026,603939.XSHG,2015-09-30,1,0.4248921588919443
13027,603993.XSHG,2015-09-30,1,0.42809477945422636
13029,000002.XSHE,2015-10-30,1,0.4142711544632551
13030,000063.XSHE,2015-10-30,0,0.4218144251665365
13032,000069.XSHE,2015-10-30,0,0.429157353848538
13033,000100.XSHE,2015-10-30,0,0.4198063931411764
13034,000157.XSHE,2015-10-30,0,0.4288910830552868
13037,000333.XSHE,2015-10-30,0,0.43272265323645503
13038,000338.XSHE,2015-10-30,1,0.4187346779015368
13040,000538.XSHE,2015-10-30,0,0.4026279337564289
13041,000568.XSHE,2015-10-30,0,0.4265171973964101
13042,000596.XSHE,2015-10-30,1,0.41369553908084294
13043,000625.XSHE,2015-10-30,0,0.4204509015277724
13044,000651.XSHE,2015-10-30,1,0.40732055666735684
13045,000661.XSHE,2015-10-30,0,0.41381396784362307
13046,000703.XSHE,2015-10-30,1,0.4318756803697516
13047,000708.XSHE,2015-10-30,0,0.4276279459274888
13048,000725.XSHE,2015-10-30,0,0.42887906024360484
13049,000768.XSHE,2015-10-30,0,0.419499309348201
13052,000786.XSHE,2015-10-30,0,0.41565877617370955
13053,000800.XSHE,2015-10-30,0,0.4301094717026432
13056,000895.XSHE,2015-10-30,0,0.4117984571388376
13057,000938.XSHE,2015-10-30,1,0.4293483136991853
13058,000963.XSHE,2015-10-30,0,0.41918379976062
13059,000977.XSHE,2015-10-30,0,0.4313267959613156
13061,002007.XSHE,2015-10-30,0,0.4362288163461507
13062,002008.XSHE,2015-10-30,0,0.4395112409256064
13063,002024.XSHE,2015-10-30,0,0.409986231403991
13065,002032.XSHE,2015-10-30,0,0.41806298844653683
13068,002050.XSHE,2015-10-30,1,0.438109728776197
13071,002129.XSHE,2015-10-30,0,0.41324803126505766
13073,002157.XSHE,2015-10-30,1,0.4265603922110586
13074,002179.XSHE,2015-10-30,0,0.39859656252529485
13075,002202.XSHE,2015-10-30,1,0.4320798907820642
13076,002230.XSHE,2015-10-30,0,0.4232890345645561
13077,002236.XSHE,2015-10-30,1,0.4164800502153222
13078,002241.XSHE,2015-10-30,1,0.42687933397334865
13079,002252.XSHE,2015-10-30,0,0.4296219107809575
13080,002271.XSHE,2015-10-30,1,0.4377197266651514
13081,002304.XSHE,2015-10-30,0,0.44414464134540815
13082,002311.XSHE,2015-10-30,0,0.428408488398289
13085,002410.XSHE,2015-10-30,1,0.4379326257588175
13086,002414.XSHE,2015-10-30,1,0.42864764869409394
13087,002415.XSHE,2015-10-30,0,0.43633284088632907
13089,002460.XSHE,2015-10-30,1,0.4349307959991807
13090,002466.XSHE,2015-10-30,1,0.43408183436297937
13091,002475.XSHE,2015-10-30,1,0.42611933966248855
13092,002493.XSHE,2015-10-30,1,0.42397331005254374
13093,002555.XSHE,2015-10-30,1,0.4259079416711311
13094,002568.XSHE,2015-10-30,1,0.41883518499794903
13095,002594.XSHE,2015-10-30,0,0.42295389554942
13096,002600.XSHE,2015-10-30,1,0.4348628231007572
13097,002601.XSHE,2015-10-30,1,0.41431069125897896
13099,002607.XSHE,2015-10-30,1,0.4376468661862823
13101,002709.XSHE,2015-10-30,1,0.42850119453380225
13102,002714.XSHE,2015-10-30,1,0.428173686623399
13104,300003.XSHE,2015-10-30,1,0.41649310212367385
